LAUNE	2010	5	26	13.7	2.1	3.15	6.435
LAUNE	2010	5	27	11.6	8.6	1.75	3.285
LAUNE	2010	5	28	12.9	4.8	2.76	3.06
LAUNE	2010	5	29	12.3	4.9	2.62	5.85
LAUNE	2010	5	30	15.6	4	3.45	4.86
LAUNE	2010	5	31	17.9	2.8	4.04	1.935
LAUNE	2010	6	1	21.2	7.1	4.46	4.68
LAUNE	2010	6	2	22.6	9.2	4.61	4.095
LAUNE	2010	6	3	22.3	10.1	4.45	7.47
LAUNE	2010	6	4	15.7	7.9	3.1	8.73
LAUNE	2010	6	5	14	3	3.27	8.91
LAUNE	2010	6	6	16.8	0.7	4	4.725
LAUNE	2010	6	7	17.5	9.8	3.3	5.4
LAUNE	2010	6	8	17.4	6.2	3.75	3.42
LAUNE	2010	6	9	20.7	5.6	4.57	3.42
LAUNE	2010	6	10	21.4	8.8	4.46	2.97
LAUNE	2010	6	11	20.2	9.1	4.14	5.04
LAUNE	2010	6	12	14.4	10.4	2.31	9.135
LAUNE	2010	6	13	16.3	10	2.98	3.33
LAUNE	2010	6	14	16.9	9.8	3.18	2.07
LAUNE	2010	6	15	16	10.2	2.86	4.77
LAUNE	2010	6	16	16	6.6	3.42	6.84
LAUNE	2010	6	17	17.5	7.6	3.67	3.375
LAUNE	2010	6	18	18.9	9.1	3.83	7.02
LAUNE	2010	6	19	22.3	12.8	4.21	8.775
LAUNE	2010	6	20	18.8	8.6	3.88	6.21
LAUNE	2010	6	21	16.7	9.5	3.19	2.565
LAUNE	2010	6	22	17.4	10.3	3.25	3.465
LAUNE	2010	6	23	21	7.4	4.55	2.745
LAUNE	2010	6	24	24.5	6.7	5.43	1.845
LAUNE	2010	6	25	20.3	8.4	4.27	1.44
LAUNE	2010	6	26	22.3	12.5	4.25	3.51
LAUNE	2010	6	27	18.9	7	4.07	7.65
LAUNE	2010	6	28	25.3	5.8	5.66	6.255
LAUNE	2010	6	29	26.6	6.6	5.91	3.015
LAUNE	2010	6	30	25.5	9.1	5.45	4.455
LAUNE	2010	7	1	24.3	13.1	4.68	6.435
LAUNE	2010	7	2	22.4	9.6	4.61	3.645
LAUNE	2010	7	3	26.5	8.8	5.69	1.17
LAUNE	2010	7	4	27.8	10.3	5.87	3.825
LAUNE	2010	7	5	28.5	8.9	6.14	4.59
LAUNE	2010	7	6	26	13.6	5.02	0.675
LAUNE	2010	7	7	25.4	17.3	4.22	2.7
LAUNE	2010	7	8	26.7	18	4.47	2.52
LAUNE	2010	7	9	26.6	11.7	5.35	4.32
LAUNE	2010	7	10	26.9	10.5	5.53	4.05
LAUNE	2010	7	11	30.6	15.3	5.96	2.835
LAUNE	2010	7	12	32.4	15.8	6.37	5.04
LAUNE	2010	7	13	32.9	16.1	6.44	4.365
LAUNE	2010	7	14	31.2	18.2	5.67	5.175
LAUNE	2010	7	15	28.7	18.4	4.88	2.52
LAUNE	2010	7	16	29.6	17.3	5.3	5.67
LAUNE	2010	7	17	26.9	15	4.86	4.23
LAUNE	2010	7	18	27.3	16.6	4.71	4.995
LAUNE	2010	7	19	26.5	13.1	4.95	4.41
LAUNE	2010	7	20	25.2	11.4	4.79	4.77
LAUNE	2010	7	21	28	15.5	4.98	4.995
LAUNE	2010	7	22	28.8	15.1	5.21	8.01
LAUNE	2010	7	23	22.2	15	3.43	6.57
LAUNE	2010	7	24	15.9	13	1.91	6.66
LAUNE	2010	7	25	27.8	14	5	4.365
LAUNE	2010	7	26	31.9	18.9	5.4	4.05
LAUNE	2010	7	27	30.3	16.6	5.25	3.6
LAUNE	2010	7	28	34.2	16.1	6.25	5.31
LAUNE	2010	7	29	31	19.7	4.93	6.75
LAUNE	2010	7	30	25.5	18.1	3.62	6.75
LAUNE	2010	7	31	23.4	16.3	3.34	8.235
LAUNE	2010	8	1	25.2	12.1	4.35	4.455
LAUNE	2010	8	2	26.8	10	4.86	2.7
LAUNE	2010	8	3	25.2	15.5	3.87	3.825
LAUNE	2010	8	4	29	14.2	4.9	9.36
LAUNE	2010	8	5	18.9	8.7	3.21	0.63
LAUNE	2010	8	6	27.3	7.4	4.96	1.44
LAUNE	2010	8	7	32.8	14.6	5.59	2.925
LAUNE	2010	8	8	33.2	17.4	5.37	4.635
LAUNE	2010	8	9	24.1	17.8	3.01	6.21
LAUNE	2010	8	10	21	16.4	2.39	5.715
LAUNE	2010	8	11	21.8	10.9	3.4	3.51
LAUNE	2010	8	12	25.1	9.5	4.15	1.98
LAUNE	2010	8	13	29.1	15	4.45	3.195
LAUNE	2010	8	14	23	16	2.9	3.195
LAUNE	2010	8	15	25.1	13.9	3.63	3.6
LAUNE	2010	8	16	22	7.6	3.54	3.87
LAUNE	2010	8	17	23.5	7.9	3.75	3.33
LAUNE	2010	8	18	23.7	13	3.32	4.41
LAUNE	2010	8	19	20.3	5.1	3.29	3.6
LAUNE	2010	8	20	20.5	3.6	3.35	2.925
LAUNE	2010	8	21	23.1	6.1	3.62	4.095
LAUNE	2010	8	22	23	13.1	3.03	6.39
LAUNE	2010	8	23	21.2	7.4	3.15	4.725
LAUNE	2010	8	24	14	5.5	2.09	2.25
LAUNE	2010	8	25	18	6.1	2.65	1.8
LAUNE	2010	8	26	14.7	7.1	2.01	4.41
LAUNE	2010	8	27	11.5	8.9	1.13	3.24
LAUNE	2010	8	28	12.5	9	1.32	4.05
LAUNE	2010	8	29	13.1	7.3	1.64	2.475
LAUNE	2010	8	30	13.9	2.8	2.09	2.115
LAUNE	2010	8	31	14.2	2.9	2.1	1.62
LAUNE	2010	9	1	15.4	3.7	2.18	1.575
LAUNE	2010	9	2	12.6	7.4	1.46	7.875
LAUNE	2010	9	3	7.9	6.8	0.6	11.565
LAUNE	2010	9	4	10.6	6.4	1.2	4.905
LAUNE	2010	9	5	14.2	5.6	1.79	2.115
LAUNE	2010	9	6	15.9	8.2	1.8	0.81
LAUNE	2010	9	7	17.4	5.2	2.17	0.54
LAUNE	2010	9	8	17.8	9.9	1.88	0.765
LAUNE	2010	9	9	19.1	5.4	2.3	0.675
LAUNE	2010	9	10	18.6	7.9	2.07	2.925
LAUNE	2010	9	11	13.7	11.5	0.9	1.755
LAUNE	2010	9	12	17.5	12.3	1.47	4.95
LAUNE	2010	9	13	20.2	12.3	1.86	5.4
LAUNE	2010	9	14	14.5	10.7	1.13	3.69
LAUNE	2010	9	15	13.5	7.6	1.29	6.03
LAUNE	2010	9	16	14.1	6	1.45	5.625
LAUNE	2010	9	17	12.4	7.9	1.07	3.33
LAUNE	2010	9	18	11.7	6.3	1.1	4.185
LAUNE	2010	9	19	12.5	6	1.19	2.34
LAUNE	2010	9	20	13.5	3.9	1.39	0.81
LAUNE	2010	9	21	11.5	6.7	0.98	6.165
LAUNE	2010	9	22	11.6	3.4	1.18	2.7
LAUNE	2010	9	23	14	3.3	1.38	6.39
LAUNE	2010	9	24	14.9	8.8	1.15	4.185
LAUNE	2010	9	25	19.5	8.8	1.61	4.995
LAUNE	2010	9	26	12.4	4.4	1.11	5.94
LAUNE	2010	9	27	11.4	3.4	1.05	5.175
LAUNE	2010	9	28	10.1	2.6	0.95	6.57
LAUNE	2010	9	29	9.6	3.2	0.86	3.735
LAUNE	2010	9	30	12.9	-1.2	1.22	1.35
LAUNE	2010	10	1	12.7	-2	1.19	2.07
LAUNE	2010	10	2	11.5	2.7	0.97	0.72
LAUNE	2010	10	3	11.3	2.1	0.96	2.16
LAUNE	2010	10	4	12.7	0.5	1.07	3.42
LAUNE	2010	10	5	10.7	-3.1	0.98	3.555
LAUNE	2010	10	6	11.9	-3.4	1.03	4.23
LAUNE	2010	10	7	11.8	-3.2	1	3.96
LAUNE	2010	10	8	8.9	-0.4	0.77	0.945
LAUNE	2010	10	9	9.5	6.9	0.47	3.645
LAUNE	2010	10	10	9.2	3.2	0.64	8.64
LAUNE	2010	10	11	9.2	3.1	0.63	9.27
LAUNE	2010	10	12	2.9	0.8	0.29	9.675
LAUNE	2010	10	13	6.1	-3	0.58	5.49
LAUNE	2010	10	14	6.3	-2.6	0.57	6.075
LAUNE	2010	10	15	1.3	0.3	0.18	10.62
LAUNE	2010	10	16	2.5	-4	0.4	4.77
LAUNE	2010	10	17	6	-6.3	0.55	3.555
LAUNE	2010	10	18	9	0.3	0.58	7.965
LAUNE	2010	10	19	5.8	3.8	0.27	9.81
LAUNE	2010	10	20	6.3	4.3	0.27	4.275
LAUNE	2010	10	21	4.1	-3.7	0.4	4.095
LAUNE	2010	10	22	-0.2	-8.5	0.3	0.495
LAUNE	2010	10	23	5.5	-5.6	0.45	5.715
LAUNE	2010	10	24	4	-2.3	0.34	0.945
LAUNE	2010	10	25	4.3	-1	0.32	3.69
LAUNE	2010	10	26	1.9	-0.4	0.19	3.015
LAUNE	2010	10	27	2.6	-4.6	0.3	3.06
LAUNE	2010	10	28	7.3	3.3	0.3	7.56
LAUNE	2010	10	29	8.3	1.1	0.38	3.15
LAUNE	2010	10	30	8.4	2.8	0.34	6.975
LAUNE	2010	10	31	7.7	6.6	0.16	7.605
LAUNE	2010	11	1	8.4	4.6	0.27	4.455
LAUNE	2010	11	2	6.2	-1.1	0.3	4.5
LAUNE	2010	11	3	8	5.1	0.22	10.71
LAUNE	2010	11	4	6.6	4.7	0.17	9.855
LAUNE	2010	11	5	4.6	1	0.2	4.095
LAUNE	2010	11	6	0.8	-1.1	0.12	2.07
LAUNE	2010	11	7	2.1	-2.8	0.18	4.41
LAUNE	2010	11	8	0.5	-8.9	0.19	0.36
LAUNE	2010	11	9	0.7	-3.9	0.15	6.57
LAUNE	2010	11	10	2.6	1.2	0.1	1.53
LAUNE	2010	11	11	2	-0.5	0.12	1.845
LAUNE	2010	11	12	2.6	-2.3	0.16	3.6
LAUNE	2010	11	13	4.5	0.6	0.15	3.51
LAUNE	2010	11	14	4	0.7	0.14	4.725
LAUNE	2010	11	15	4.8	1.9	0.13	4.14
LAUNE	2010	11	16	2	-1.3	0.11	4.275
LAUNE	2010	11	17	-1.7	-2.9	0.06	3.555
LAUNE	2010	11	18	-0.7	-2.2	0.06	3.735
LAUNE	2010	11	19	-3.7	-5.1	0.05	5.94
LAUNE	2010	11	20	-1.2	-5.1	0.09	4.005
LAUNE	2010	11	21	-2.6	-9.1	0.09	5.625
LAUNE	2010	11	22	-8.6	-11	0.03	1.17
LAUNE	2010	11	23	-5.1	-9.1	0.06	7.11
LAUNE	2010	11	24	-4.4	-6.7	0.05	11.52
LAUNE	2010	11	25	-7.3	-11.6	0.04	8.415
LAUNE	2010	11	26	-10.6	-12.3	0.02	6.57
LAUNE	2010	11	27	-10.5	-13.6	0.02	5.805
LAUNE	2010	11	28	-10.9	-16.6	0.02	3.195
LAUNE	2010	11	29	-14.1	-16.5	0.01	4.5
LAUNE	2010	11	30	-10.1	-16.5	0.02	3.96
LAUNE	2010	12	1	-4.6	-9.1	0.05	1.62
LAUNE	2010	12	2	-3.3	-8.7	0.06	2.97
LAUNE	2010	12	3	-7.6	-8.9	0.02	5.67
LAUNE	2010	12	4	-7.8	-11.1	0.03	2.52
LAUNE	2010	12	5	-1.8	-10.6	0.06	4.41
LAUNE	2010	12	6	-4.1	-5.6	0.03	5.895
LAUNE	2010	12	7	-4.3	-7.2	0.04	2.79
LAUNE	2010	12	8	-5.3	-7.2	0.03	1.305
LAUNE	2010	12	9	-5.1	-6.5	0.02	7.965
LAUNE	2010	12	10	-7	-12	0.03	10.44
LAUNE	2010	12	11	-8.4	-12.1	0.02	2.61
LAUNE	2010	12	12	-15	-16.9	0	2.835
LAUNE	2010	12	13	-13.5	-16.8	0.01	6.165
LAUNE	2010	12	14	-10.2	-13.5	0.02	6.84
LAUNE	2010	12	15	-11.6	-20.9	0.01	3.015
LAUNE	2010	12	16	-3.8	-18.2	0.04	6.57
LAUNE	2010	12	17	-5.4	-14.1	0.04	4.41
LAUNE	2010	12	18	-13.3	-15.8	0.01	6.435
LAUNE	2010	12	19	-11.8	-13	0.01	5.805
LAUNE	2010	12	20	-9.3	-13.2	0.02	1.71
LAUNE	2010	12	21	-10.2	-14.4	0.02	0
LAUNE	2010	12	22	-11	-18.6	0.01	2.97
LAUNE	2010	12	23	-20.5	-26.1	0	1.71
LAUNE	2010	12	24	-18	-26.1	0	4.5
LAUNE	2010	12	25	-10.8	-16.4	0.02	7.155
LAUNE	2010	12	26	-8.3	-9.5	0.02	5.985
LAUNE	2010	12	27	-9.1	-11.2	0.02	3.42
LAUNE	2010	12	28	-10.9	-12.1	0.01	3.51
LAUNE	2010	12	29	-9.9	-10.8	0.01	4.77
LAUNE	2010	12	30	-8	-11.4	0.02	1.89
LAUNE	2010	12	31	-5.9	-14.1	0.04	1.665
LAUNE	2011	1	1	-4.5	-10.3	0.04	5.445
LAUNE	2011	1	2	-10.6	-12.7	0.02	1.8
LAUNE	2011	1	3	-9.4	-15.4	0.02	0
LAUNE	2011	1	4	-9.8	-12.5	0.02	0
LAUNE	2011	1	5	-9.9	-18.9	0.02	0.81
LAUNE	2011	1	6	-5.2	-9.3	0.04	10.71
LAUNE	2011	1	7	-1.3	-6.2	0.06	8.64
LAUNE	2011	1	8	-1.8	-6.9	0.06	6.795
LAUNE	2011	1	9	1.3	-1.1	0.06	8.28
LAUNE	2011	1	10	1	-0.1	0.04	10.395
LAUNE	2011	1	11	1.6	-0.5	0.06	12.015
LAUNE	2011	1	12	-1.4	-3.6	0.05	5.58
LAUNE	2011	1	13	-4.1	-4.9	0.03	6.84
LAUNE	2011	1	14	-6.4	-10.1	0.04	5.715
LAUNE	2011	1	15	-12.9	-25.5	0	2.16
LAUNE	2011	1	16	-7.9	-26.5	0.01	5.67
LAUNE	2011	1	17	0.2	-6.1	0.1	3.645
LAUNE	2011	1	18	0.6	-0.2	0.04	3.735
LAUNE	2011	1	19	0.2	-1.3	0.06	0.315
LAUNE	2011	1	20	-2.4	-8	0.09	4.365
LAUNE	2011	1	21	-5.1	-7.9	0.06	2.115
LAUNE	2011	1	22	-4.9	-10.1	0.07	2.745
LAUNE	2011	1	23	-5.3	-9.3	0.07	0.585
LAUNE	2011	1	24	0	-8	0.13	6.615
LAUNE	2011	1	25	-0.6	-13.6	0.14	5.94
LAUNE	2011	1	26	-12.8	-23.6	0	2.025
LAUNE	2011	1	27	-2.5	-21.2	0.1	3.69
LAUNE	2011	1	28	0.1	-1.7	0.09	4.95
LAUNE	2011	1	29	-1.2	-3.2	0.09	10.035
LAUNE	2011	1	30	-1.7	-16.8	0.14	8.91
LAUNE	2011	1	31	-1.5	-14.2	0.15	5.085
LAUNE	2011	2	1	-0.4	-8.5	0.17	1.485
LAUNE	2011	2	2	1.2	-0.1	0.1	5.22
LAUNE	2011	2	3	0.8	-2.8	0.15	8.1
LAUNE	2011	2	4	0.1	-1.2	0.1	5.535
LAUNE	2011	2	5	-0.9	-4.3	0.14	1.395
LAUNE	2011	2	6	-1.4	-4.5	0.14	4.905
LAUNE	2011	2	7	-0.9	-4.3	0.15	4.59
LAUNE	2011	2	8	-0.8	-4.2	0.16	8.37
LAUNE	2011	2	9	-5.1	-11.6	0.14	9.315
LAUNE	2011	2	10	-9.1	-19	0.07	0.72
LAUNE	2011	2	11	-12.8	-18.5	0.03	2.88
LAUNE	2011	2	12	-12.4	-18.7	0.04	7.11
LAUNE	2011	2	13	-16.6	-20.9	0	5.13
LAUNE	2011	2	14	-17.5	-27.4	0	3.69
LAUNE	2011	2	15	-15	-27.5	0	1.035
LAUNE	2011	2	16	-15.1	-26.8	0	0.36
LAUNE	2011	2	17	-16.7	-29.6	0	1.305
LAUNE	2011	2	18	-17.6	-31.5	0	1.215
LAUNE	2011	2	19	-14.8	-29.6	0	0.495
LAUNE	2011	2	20	-12.7	-31	0	0.405
LAUNE	2011	2	21	-12	-24.9	0	0
LAUNE	2011	2	22	-12.1	-21.8	0.02	2.16
LAUNE	2011	2	23	-13.1	-26	0	0.36
LAUNE	2011	2	24	-12.9	-27.9	0	0.675
LAUNE	2011	2	25	-7.2	-22.8	0.1	7.11
LAUNE	2011	2	26	-4.3	-5.9	0.16	8.91
LAUNE	2011	2	27	-1.8	-12.9	0.34	4.725
LAUNE	2011	2	28	-3.5	-18	0.27	1.62
LAUNE	2011	3	1	-3.9	-8.7	0.26	2.97
LAUNE	2011	3	2	2.9	-4.7	0.5	6.075
LAUNE	2011	3	3	3.5	-3.5	0.52	10.62
LAUNE	2011	3	4	4.5	-3.9	0.59	9.9
LAUNE	2011	3	5	1.5	-1.9	0.38	14.31
LAUNE	2011	3	6	-0.9	-10	0.44	7.38
LAUNE	2011	3	7	0.5	-14.4	0.51	5.31
LAUNE	2011	3	8	0.5	-9.5	0.52	7.155
LAUNE	2011	3	9	3.4	-3.6	0.6	14.355
LAUNE	2011	3	10	3	-0.1	0.44	13.815
LAUNE	2011	3	11	0.9	-5.7	0.53	10.71
LAUNE	2011	3	12	1.6	-11.1	0.63	1.395
LAUNE	2011	3	13	1.4	-9.4	0.63	3.915
LAUNE	2011	3	14	4.1	-4.1	0.73	7.155
LAUNE	2011	3	15	0.1	-12.1	0.6	5.535
LAUNE	2011	3	16	2.3	-15.1	0.71	1.44
LAUNE	2011	3	17	1.4	-15.4	0.67	5.4
LAUNE	2011	3	18	3.6	-4.9	0.78	7.965
LAUNE	2011	3	19	0.6	-3	0.5	3.375
LAUNE	2011	3	20	1.6	-11	0.75	3.33
LAUNE	2011	3	21	1.2	-11.6	0.74	5.85
LAUNE	2011	3	22	8	2.2	0.94	9.675
LAUNE	2011	3	23	3.5	-2.3	0.76	13.005
LAUNE	2011	3	24	-0.4	-6	0.6	15.3
LAUNE	2011	3	25	-4.1	-12.3	0.49	7.695
LAUNE	2011	3	26	-1	-13.1	0.68	4.95
LAUNE	2011	3	27	2.8	-8.7	0.93	9.405
LAUNE	2011	3	28	-0.2	-6.7	0.69	9.675
LAUNE	2011	3	29	2.2	-11	0.93	2.925
LAUNE	2011	3	30	1.4	-11.9	0.89	4.095
LAUNE	2011	3	31	4.2	-14.9	1.08	3.15
LAUNE	2011	4	1	2.3	-12.9	0.98	4.725
LAUNE	2011	4	2	4.1	-2.9	1	5.22
LAUNE	2011	4	3	4.7	1.9	0.74	9.225
LAUNE	2011	4	4	4.3	2.4	0.62	6.255
LAUNE	2011	4	5	8.4	1.5	1.29	6.21
LAUNE	2011	4	6	3.7	1.9	0.61	3.51
LAUNE	2011	4	7	2.5	0.5	0.61	5.085
LAUNE	2011	4	8	3	0.7	0.67	3.825
LAUNE	2011	4	9	7.3	1.2	1.25	10.35
LAUNE	2011	4	10	7.9	0.8	1.38	9.585
LAUNE	2011	4	11	6.1	-1.5	1.31	1.485
LAUNE	2011	4	12	9.9	-2.4	1.81	1.62
LAUNE	2011	4	13	7.3	-3.8	1.58	1.08
LAUNE	2011	4	14	9.1	-5	1.83	1.71
LAUNE	2011	4	15	12.2	-4.2	2.2	4.59
LAUNE	2011	4	16	14.3	2.9	2.26	3.645
LAUNE	2011	4	17	14.7	5.4	2.19	10.71
LAUNE	2011	4	18	9.2	2.2	1.62	15.255
LAUNE	2011	4	19	8.9	-4.1	1.91	5.76
LAUNE	2011	4	20	6.5	-4.2	1.64	4.275
LAUNE	2011	4	21	12.5	2.6	2.15	2.835
LAUNE	2011	4	22	14.1	0	2.55	2.43
LAUNE	2011	4	23	17.4	-1	3.08	2.7
LAUNE	2011	4	24	20.1	-1.2	3.52	1.8
LAUNE	2011	4	25	20.6	3.3	3.51	4.005
LAUNE	2011	4	26	21.2	1.6	3.71	6.66
LAUNE	2011	4	27	15.2	1.9	2.78	3.195
LAUNE	2011	4	28	13.7	-1.2	2.7	2.97
LAUNE	2011	4	29	15.3	-2.8	3.01	2.475
LAUNE	2011	4	30	10.8	1.3	2.19	6.48
LAUNE	2011	5	1	6.1	0.2	1.52	7.38
LAUNE	2011	5	2	6.2	0.6	1.52	6.12
LAUNE	2011	5	3	7.3	0	1.77	4.32
LAUNE	2011	5	4	9.5	0.8	2.09	4.41
LAUNE	2011	5	5	12.5	1	2.6	2.79
LAUNE	2011	5	6	15	-0.8	3.11	3.285
LAUNE	2011	5	7	16.5	-2.2	3.42	3.69
LAUNE	2011	5	8	20	-1.4	4.02	2.88
LAUNE	2011	5	9	22.1	0.9	4.37	4.365
LAUNE	2011	5	10	21.5	5.6	4.09	3.555
LAUNE	2011	5	11	22.9	5	4.43	2.97
LAUNE	2011	5	12	21.2	9.4	3.78	4.545
LAUNE	2011	5	13	16.4	6.2	3.1	7.38
LAUNE	2011	5	14	15.2	4.3	3.06	8.19
LAUNE	2011	5	15	14.5	7.5	2.58	7.11
LAUNE	2011	5	16	9.8	6.4	1.62	5.13
LAUNE	2011	5	17	12.6	7	2.24	8.595
LAUNE	2011	5	18	14	1.9	3.09	8.91
LAUNE	2011	5	19	11.6	2.9	2.56	6.66
LAUNE	2011	5	20	19.2	3.1	4.06	6.03
LAUNE	2011	5	21	18.9	0.8	4.13	5.49
LAUNE	2011	5	22	21	2.7	4.49	4.275
LAUNE	2011	5	23	19.8	3.7	4.22	6.12
LAUNE	2011	5	24	18.2	2.6	3.98	9.945
LAUNE	2011	5	25	11.8	4.6	2.5	4.545
LAUNE	2011	5	26	14.6	0.8	3.41	7.065
LAUNE	2011	5	27	13.7	0.6	3.27	6.48
LAUNE	2011	5	28	14.5	7.8	2.73	6.165
LAUNE	2011	5	29	12.7	6.6	2.48	7.11
LAUNE	2011	5	30	16.6	4.7	3.61	7.74
LAUNE	2011	5	31	22.9	3.6	5.05	5.895
LAUNE	2011	6	1	28	15.6	5.22	7.47
LAUNE	2011	6	2	21	11.4	3.94	6.48
LAUNE	2011	6	3	19.8	8.3	4.04	7.02
LAUNE	2011	6	4	24.7	8.1	5.24	6.615
LAUNE	2011	6	5	18.9	5.6	4.12	3.555
LAUNE	2011	6	6	22.8	8.2	4.81	6.525
LAUNE	2011	6	7	27	13.1	5.38	8.055
LAUNE	2011	6	8	26.8	8.6	5.77	4.005
LAUNE	2011	6	9	27.4	8.6	5.93	3.015
LAUNE	2011	6	10	30.6	12.9	6.39	3.015
LAUNE	2011	6	11	29.1	13.8	5.91	3.555
LAUNE	2011	6	12	29.5	12.7	6.14	3.78
LAUNE	2011	6	13	12.4	8.6	2.11	4.86
LAUNE	2011	6	14	14.7	8.8	2.75	2.97
LAUNE	2011	6	15	14.2	10.1	2.33	1.665
LAUNE	2011	6	16	21	6.6	4.61	3.825
LAUNE	2011	6	17	21.5	5.9	4.79	3.69
LAUNE	2011	6	18	15.4	8.9	2.94	2.025
LAUNE	2011	6	19	19.2	9.7	3.83	2.61
LAUNE	2011	6	20	18.5	10.2	3.57	2.52
LAUNE	2011	6	21	16.7	10.6	2.99	5.31
LAUNE	2011	6	22	19.8	8	4.2	6.525
LAUNE	2011	6	23	16.4	12	2.59	8.64
LAUNE	2011	6	24	18.8	8.8	3.85	4.185
LAUNE	2011	6	25	15.8	7.1	3.31	1.08
LAUNE	2011	6	26	21.6	6.4	4.77	3.465
LAUNE	2011	6	27	24	12.1	4.77	4.23
LAUNE	2011	6	28	25.5	12	5.17	2.16
LAUNE	2011	6	29	26.4	11.8	5.43	3.24
LAUNE	2011	6	30	27.4	10.3	5.82	2.61
LAUNE	2011	7	1	29.4	16.8	5.59	4.68
LAUNE	2011	7	2	30.9	17.5	5.91	2.52
LAUNE	2011	7	3	26.3	15.5	4.87	5.175
LAUNE	2011	7	4	17	14.1	2.16	4.5
LAUNE	2011	7	5	17.7	13.6	2.57	1.665
LAUNE	2011	7	6	26.4	13.4	5.15	2.88
LAUNE	2011	7	7	27.3	12.2	5.52	2.25
LAUNE	2011	7	8	27.4	16.7	4.92	1.845
LAUNE	2011	7	9	27.9	15.8	5.19	1.935
LAUNE	2011	7	10	25.2	15.7	4.42	2.475
LAUNE	2011	7	11	27.1	14.4	5.13	3.375
LAUNE	2011	7	12	19.9	12.4	3.44	4.725
LAUNE	2011	7	13	18.8	13.3	2.93	4.68
LAUNE	2011	7	14	21.3	11	4	2.79
LAUNE	2011	7	15	18.1	11.7	3.02	2.79
LAUNE	2011	7	16	19.2	10.7	3.47	3.195
LAUNE	2011	7	17	20.9	11.1	3.83	2.52
LAUNE	2011	7	18	24.7	9.6	4.9	6.165
LAUNE	2011	7	19	22.4	12.9	3.92	3.825
LAUNE	2011	7	20	24.9	11.7	4.68	1.44
LAUNE	2011	7	21	29.9	18	5.14	4.41
LAUNE	2011	7	22	30.7	17.4	5.42	3.6
LAUNE	2011	7	23	28	18.2	4.52	5.175
LAUNE	2011	7	24	22.2	12.6	3.8	3.87
LAUNE	2011	7	25	24.5	10.5	4.58	4.455
LAUNE	2011	7	26	27.3	13.6	4.89	1.8
LAUNE	2011	7	27	28.6	14.8	5.04	2.925
LAUNE	2011	7	28	26.7	20.5	3.52	4.815
LAUNE	2011	7	29	24.4	18.1	3.32	4.05
LAUNE	2011	7	30	21.7	17	2.7	4.41
LAUNE	2011	7	31	23.7	14.7	3.69	5.265
LAUNE	2011	8	1	17.5	10.1	2.82	5.355
LAUNE	2011	8	2	20.8	7.9	3.77	3.15
LAUNE	2011	8	3	25.1	6.6	4.69	1.845
LAUNE	2011	8	4	25.6	7.7	4.69	3.96
LAUNE	2011	8	5	24.4	11	4.15	3.645
LAUNE	2011	8	6	22.5	9.9	3.81	3.42
LAUNE	2011	8	7	23.6	16.7	3.13	5.94
LAUNE	2011	8	8	21.3	10.3	3.46	7.56
LAUNE	2011	8	9	16.2	10.1	2.34	2.25
LAUNE	2011	8	10	19.8	7.8	3.33	3.33
LAUNE	2011	8	11	16.7	11	2.28	1.35
LAUNE	2011	8	12	18.4	9.7	2.8	1.935
LAUNE	2011	8	13	20	7.1	3.32	3.375
LAUNE	2011	8	14	18.9	8.3	2.99	3.24
LAUNE	2011	8	15	19.4	14.5	2.23	3.6
LAUNE	2011	8	16	19.4	16.5	1.75	3.24
LAUNE	2011	8	17	18.2	14.6	1.84	4.41
LAUNE	2011	8	18	20	8.4	3.05	3.375
LAUNE	2011	8	19	21.8	8.2	3.35	1.98
LAUNE	2011	8	20	18.5	10.2	2.54	4.455
LAUNE	2011	8	21	20.1	8.5	2.96	2.835
LAUNE	2011	8	22	19.4	11.9	2.45	1.53
LAUNE	2011	8	23	17.8	13.5	1.83	0
LAUNE	2011	8	24	22.4	9.9	3.14	1.44
LAUNE	2011	8	25	22.1	11.1	2.95	2.475
LAUNE	2011	8	26	24.3	14	3.03	2.835
LAUNE	2011	8	27	25.7	12.7	3.37	4.41
LAUNE	2011	8	28	24.4	12.1	3.15	4.77
LAUNE	2011	8	29	17.4	9.1	2.18	3.24
LAUNE	2011	8	30	17.7	9.8	2.14	2.025
LAUNE	2011	8	31	16.2	11.2	1.67	2.565
LAUNE	2011	9	1	16.1	8.2	1.97	2.79
LAUNE	2011	9	2	16.2	8.9	1.89	0.585
LAUNE	2011	9	3	16.6	11	1.7	3.015
LAUNE	2011	9	4	18.6	6.7	2.35	1.125
LAUNE	2011	9	5	20.7	5.4	2.66	4.05
LAUNE	2011	9	6	20.3	10.8	2.24	5.175
LAUNE	2011	9	7	16.7	11	1.62	6.3
LAUNE	2011	9	8	14.7	11.4	1.18	2.565
LAUNE	2011	9	9	14.7	8.4	1.52	0.36
LAUNE	2011	9	10	16.9	6.2	1.95	0.27
LAUNE	2011	9	11	17	5.2	1.99	2.205
LAUNE	2011	9	12	17	7.1	1.85	6.795
LAUNE	2011	9	13	16.4	12.7	1.21	7.155
LAUNE	2011	9	14	13.6	11.9	0.76	11.295
LAUNE	2011	9	15	12.9	11.4	0.69	9.45
LAUNE	2011	9	16	15.7	10.9	1.25	6.21
LAUNE	2011	9	17	14	5.5	1.44	1.845
LAUNE	2011	9	18	14.5	6	1.44	0.99
LAUNE	2011	9	19	13.6	5.5	1.35	6.795
